StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,DBSCAN_Cluster
0.4194,0.575,2,0,0,1,0,0.3636,3,0.9,0,0.84,0.9833,0,2,0,1
0.4194,0.575,2,0,0,1,0,0.9091,1,0.7,1,0.1,0.05,1,2,3,0
0.4194,0.575,2,0,0,1,0,0.0909,3,0.2,1,0.46,0.1333,0,2,3,0
0.4839,0.425,0,0,1,1,1,0.8182,0,0.5,0,0.82,0.3167,1,2,2,1
0.4839,0.425,0,0,1,1,1,0.5455,2,0.2,0,0.5,0.25,1,1,2,1
0.4839,0.425,0,0,1,1,1,0.5455,1,0.45,0,0.68,1.0,1,2,0,1
0.4839,0.425,1,0,1,1,1,0.8182,0,0.5,0,0.82,0.3167,1,2,2,1
0.4839,0.425,1,0,1,1,1,0.5455,2,0.2,0,0.5,0.25,1,1,2,1
0.4839,0.425,1,0,1,1,1,0.5455,1,0.45,0,0.68,1.0,1,2,0,1
0.4839,0.425,2,1,2,1,1,0.8182,0,0.5,0,0.82,0.3167,1,2,2,3
0.4839,0.425,2,1,2,1,1,0.5455,2,0.2,0,0.5,0.25,1,1,2,3
0.4839,0.425,2,1,2,1,1,0.5455,1,0.45,0,0.68,1.0,1,2,0,3
0.4839,0.425,0,1,2,1,1,0.8182,0,0.5,0,0.82,0.3167,1,2,2,3
0.4839,0.425,0,1,2,1,1,0.5455,2,0.2,0,0.5,0.25,1,1,2,3
0.4839,0.425,0,1,2,1,1,0.5455,1,0.45,0,0.68,1.0,1,2,0,3
0.4839,0.425,2,0,1,1,1,0.8182,0,0.5,0,0.82,0.3167,1,2,2,1
0.4839,0.425,2,0,1,1,1,0.5455,2,0.2,0,0.5,0.25,1,1,2,1
0.4839,0.425,2,0,1,1,1,0.5455,1,0.45,0,0.68,1.0,1,2,0,1
0.4839,0.85,1,1,1,1,0,0.1818,2,0.4,0,0.08,0.0667,1,0,3,3
0.4839,0.85,1,1,0,1,0,0.1818,2,0.4,0,0.08,0.0667,1,0,3,3
0.4839,0.85,2,1,0,1,0,0.1818,2,0.4,0,0.08,0.0667,1,0,3,3
0.4839,0.85,1,1,2,1,0,0.1818,2,0.4,0,0.08,0.0667,1,0,3,3
0.4839,0.85,1,0,1,1,0,0.1818,2,0.4,0,0.08,0.0667,1,0,3,1
0.4839,0.85,1,0,0,1,0,0.1818,2,0.4,0,0.08,0.0667,1,0,3,1
0.4839,0.85,1,0,2,1,0,0.1818,2,0.4,0,0.08,0.0667,1,0,3,1
0.4839,0.85,2,1,2,1,0,0.1818,2,0.4,0,0.08,0.0667,1,0,3,3
0.129,0.125,2,1,1,1,0,0.8182,2,0.85,0,0.1,0.2667,1,2,2,3
0.129,0.125,2,1,1,1,0,0.5455,2,0.25,1,0.2,0.6833,1,1,1,2
0.129,0.125,2,1,1,1,0,0.0909,0,0.45,1,0.12,0.35,0,2,2,2
0.129,0.125,2,1,1,1,0,0.0909,3,0.6,0,0.82,0.2833,1,2,2,3
0.129,0.125,2,1,1,1,0,0.4545,0,0.8,0,0.26,0.05,1,2,3,3
0.129,0.125,2,1,1,1,0,0.8182,3,0.0,1,0.22,0.4,0,0,2,2
0.129,0.125,2,1,1,1,0,0.4545,2,0.1,1,0.08,0.9833,0,1,0,2
0.7419,0.425,1,1,0,1,0,1.0,2,0.0,1,0.94,0.15,0,1,3,2
0.7419,0.425,2,1,0,1,0,1.0,2,0.0,1,0.94,0.15,0,1,3,2
0.7419,0.425,1,0,2,1,0,1.0,2,0.0,1,0.94,0.15,0,1,3,0
1.0,0.925,2,1,1,1,0,0.7273,3,0.75,0,0.12,0.4167,1,2,2,3
1.0,0.925,2,1,1,1,0,0.9091,3,0.1,1,0.86,0.0333,1,2,3,2
1.0,0.925,2,1,1,1,0,0.8182,3,0.05,1,0.0,0.0333,1,0,3,2
1.0,0.925,2,1,1,1,0,1.0,0,0.35,1,0.56,0.65,1,2,1,2
1.0,0.925,2,1,1,1,0,0.3636,2,0.75,1,0.1,0.4167,1,2,2,2
0.6774,0.525,2,1,1,1,1,1.0,3,0.2,0,0.16,0.0167,1,2,3,3
0.6774,0.525,2,1,1,1,1,0.2727,0,0.35,0,0.36,0.1667,1,2,3,3
0.6774,0.525,2,1,1,1,1,1.0,3,0.65,1,0.64,0.2667,1,1,2,2
0.6774,0.525,1,0,0,1,1,1.0,3,0.2,0,0.16,0.0167,1,2,3,1
0.6774,0.525,1,0,0,1,1,0.2727,0,0.35,0,0.36,0.1667,1,2,3,1
0.6774,0.525,1,0,0,1,1,1.0,3,0.65,1,0.64,0.2667,1,1,2,0
0.5484,0.7,1,1,1,1,0,0.0909,2,0.3,0,0.62,0.05,1,2,3,3
0.5484,0.7,1,1,1,1,0,0.6364,2,0.4,0,0.28,0.0833,1,0,3,3
0.5484,0.7,1,1,1,1,0,0.5455,1,0.85,1,0.68,0.8833,0,2,0,2
0.5484,0.7,0,1,1,1,0,0.0909,2,0.3,0,0.62,0.05,1,2,3,3
0.5484,0.7,0,1,1,1,0,0.6364,2,0.4,0,0.28,0.0833,1,0,3,3
0.5484,0.7,0,1,1,1,0,0.5455,1,0.85,1,0.68,0.8833,0,2,0,2
0.6129,0.825,1,1,1,0,0,0.0909,0,0.95,1,0.18,0.3833,1,2,2,2
0.6129,0.825,1,1,1,0,0,0.4545,3,0.2,0,0.34,0.55,1,2,1,3
0.6129,0.825,2,0,1,1,0,0.0909,0,0.95,1,0.18,0.3833,1,2,2,0
0.6129,0.825,2,0,1,1,0,0.4545,3,0.2,0,0.34,0.55,1,2,1,1
0.6129,0.825,1,1,2,1,0,0.0909,0,0.95,1,0.18,0.3833,1,2,2,2
0.6129,0.825,1,1,2,1,0,0.4545,3,0.2,0,0.34,0.55,1,2,1,3
0.6129,0.825,1,1,0,1,0,0.0909,0,0.95,1,0.18,0.3833,1,2,2,2
0.6129,0.825,1,1,0,1,0,0.4545,3,0.2,0,0.34,0.55,1,2,1,3
0.6129,0.825,0,1,1,1,0,0.0909,0,0.95,1,0.18,0.3833,1,2,2,2
0.6129,0.825,0,1,1,1,0,0.4545,3,0.2,0,0.34,0.55,1,2,1,3
0.6129,0.825,2,0,0,1,0,0.0909,0,0.95,1,0.18,0.3833,1,2,2,0
0.6129,0.825,2,0,0,1,0,0.4545,3,0.2,0,0.34,0.55,1,2,1,1
0.6129,0.825,2,1,1,1,0,0.0909,0,0.95,1,0.18,0.3833,1,2,2,2
0.6129,0.825,2,1,1,1,0,0.4545,3,0.2,0,0.34,0.55,1,2,1,3
0.6129,0.825,2,1,0,1,0,0.0909,0,0.95,1,0.18,0.3833,1,2,2,2
0.6129,0.825,2,1,0,1,0,0.4545,3,0.2,0,0.34,0.55,1,2,1,3
0.7097,0.625,2,0,0,1,1,0.1818,2,0.45,1,0.86,0.0833,1,0,3,0
0.7097,0.625,2,0,0,1,1,0.2727,1,0.5,1,0.98,0.0667,1,2,3,0
0.7097,0.625,1,1,1,1,1,0.1818,2,0.45,1,0.86,0.0833,1,0,3,2
0.7097,0.625,1,1,1,1,1,0.2727,1,0.5,1,0.98,0.0667,1,2,3,2
0.4839,0.0,1,1,0,1,0,0.9091,2,0.1,1,0.94,0.25,1,2,2,2
0.4839,0.0,1,1,0,1,0,0.5455,0,0.85,1,0.62,0.2833,0,2,2,2
0.4839,0.0,1,1,0,1,0,1.0,3,0.0,0,0.56,0.1167,1,2,3,3
0.4839,0.0,1,1,0,1,0,0.9091,1,0.75,1,0.64,0.3667,1,2,2,2
0.4839,0.0,1,1,0,1,0,0.2727,3,0.0,1,0.7,0.2167,1,1,3,2
0.4839,0.0,1,1,0,1,0,0.0909,0,0.75,1,0.52,0.8167,1,1,0,2
0.4839,0.0,1,1,1,1,0,0.9091,2,0.1,1,0.94,0.25,1,2,2,2
0.4839,0.0,1,1,1,1,0,0.5455,0,0.85,1,0.62,0.2833,0,2,2,2
0.4839,0.0,1,1,1,1,0,1.0,3,0.0,0,0.56,0.1167,1,2,3,3
0.4839,0.0,1,1,1,1,0,0.9091,1,0.75,1,0.64,0.3667,1,2,2,2
0.4839,0.0,1,1,1,1,0,0.2727,3,0.0,1,0.7,0.2167,1,1,3,2
0.4839,0.0,1,1,1,1,0,0.0909,0,0.75,1,0.52,0.8167,1,1,0,2
0.4839,0.0,0,1,1,1,0,0.9091,2,0.1,1,0.94,0.25,1,2,2,2
0.4839,0.0,0,1,1,1,0,0.5455,0,0.85,1,0.62,0.2833,0,2,2,2
0.4839,0.0,0,1,1,1,0,1.0,3,0.0,0,0.56,0.1167,1,2,3,3
0.4839,0.0,0,1,1,1,0,0.9091,1,0.75,1,0.64,0.3667,1,2,2,2
0.4839,0.0,0,1,1,1,0,0.2727,3,0.0,1,0.7,0.2167,1,1,3,2
0.4839,0.0,0,1,1,1,0,0.0909,0,0.75,1,0.52,0.8167,1,1,0,2
0.6452,0.475,1,1,1,1,0,0.0909,0,0.05,1,0.74,0.05,1,2,3,2
0.6452,0.475,1,1,1,1,0,0.0,2,0.75,1,0.0,0.3167,0,1,2,2
0.6452,0.475,1,1,1,1,0,0.8182,2,0.4,1,0.48,0.9833,0,2,0,2
0.6452,0.475,1,1,1,1,0,1.0,3,0.75,1,1.0,0.85,0,1,0,2
0.6452,0.475,1,1,1,1,0,0.0909,3,0.1,1,0.14,0.55,0,1,1,2
0.6452,0.7,1,1,1,1,0,0.0909,1,0.25,1,0.9,0.55,1,2,1,2
0.6452,0.7,1,1,1,1,0,1.0,2,0.1,1,1.0,0.75,1,2,0,2
0.6452,0.7,0,1,0,1,0,0.0909,1,0.25,1,0.9,0.55,1,2,1,2
0.6452,0.7,0,1,0,1,0,1.0,2,0.1,1,1.0,0.75,1,2,0,2
0.6452,0.7,2,0,1,1,0,0.0909,1,0.25,1,0.9,0.55,1,2,1,0
0.6452,0.7,2,0,1,1,0,1.0,2,0.1,1,1.0,0.75,1,2,0,0
0.6452,0.7,2,1,1,1,0,0.0909,1,0.25,1,0.9,0.55,1,2,1,2
0.6452,0.7,2,1,1,1,0,1.0,2,0.1,1,1.0,0.75,1,2,0,2
0.6452,0.7,1,1,0,1,0,0.0909,1,0.25,1,0.9,0.55,1,2,1,2
0.6452,0.7,1,1,0,1,0,1.0,2,0.1,1,1.0,0.75,1,2,0,2
0.7097,0.25,1,0,2,1,0,0.3636,2,0.45,1,0.38,0.3667,0,1,2,0
0.7097,0.25,1,0,2,1,0,0.4545,0,0.3,1,0.24,0.4333,0,0,2,0
0.7097,0.25,1,0,0,1,0,0.3636,2,0.45,1,0.38,0.3667,0,1,2,0
0.7097,0.25,1,0,0,1,0,0.4545,0,0.3,1,0.24,0.4333,0,0,2,0
0.6129,0.85,0,0,1,1,1,0.7273,3,0.3,0,0.74,0.6833,1,1,1,1
0.6129,0.85,0,0,1,1,1,0.6364,2,0.4,1,0.8,0.0,1,1,3,0
0.6129,0.85,1,0,1,1,1,0.7273,3,0.3,0,0.74,0.6833,1,1,1,1
0.6129,0.85,1,0,1,1,1,0.6364,2,0.4,1,0.8,0.0,1,1,3,0
0.6129,0.85,1,0,0,1,1,0.7273,3,0.3,0,0.74,0.6833,1,1,1,1
0.6129,0.85,1,0,0,1,1,0.6364,2,0.4,1,0.8,0.0,1,1,3,0
0.5484,0.9,2,1,0,1,1,0.0909,0,1.0,1,0.36,0.5333,1,1,1,2
0.5484,0.9,2,1,0,1,1,0.1818,0,0.1,0,0.34,0.0167,1,2,3,3
0.5484,0.9,0,0,2,1,1,0.0909,0,1.0,1,0.36,0.5333,1,1,1,0
0.5484,0.9,0,0,2,1,1,0.1818,0,0.1,0,0.34,0.0167,1,2,3,1
0.5484,0.9,2,1,2,1,1,0.0909,0,1.0,1,0.36,0.5333,1,1,1,2
0.5484,0.9,2,1,2,1,1,0.1818,0,0.1,0,0.34,0.0167,1,2,3,3
0.5484,0.9,2,0,1,0,1,0.0909,0,1.0,1,0.36,0.5333,1,1,1,0
0.5484,0.9,2,0,1,0,1,0.1818,0,0.1,0,0.34,0.0167,1,2,3,1
0.3226,0.975,1,1,1,1,1,0.8182,0,0.1,1,0.78,0.6833,1,2,1,2
0.3226,0.975,1,1,1,1,1,1.0,0,0.5,1,0.22,0.1333,1,1,3,2
0.3226,0.975,1,1,1,1,1,0.2727,1,0.65,1,0.24,0.35,0,0,2,2
0.3226,0.975,2,1,2,1,1,0.8182,0,0.1,1,0.78,0.6833,1,2,1,2
0.3226,0.975,2,1,2,1,1,1.0,0,0.5,1,0.22,0.1333,1,1,3,2
0.3226,0.975,2,1,2,1,1,0.2727,1,0.65,1,0.24,0.35,0,0,2,2
0.3226,0.975,2,1,2,0,1,0.8182,0,0.1,1,0.78,0.6833,1,2,1,2
0.3226,0.975,2,1,2,0,1,1.0,0,0.5,1,0.22,0.1333,1,1,3,2
0.3226,0.975,2,1,2,0,1,0.2727,1,0.65,1,0.24,0.35,0,0,2,2
0.3226,0.975,1,1,0,1,1,0.8182,0,0.1,1,0.78,0.6833,1,2,1,2
0.3226,0.975,1,1,0,1,1,1.0,0,0.5,1,0.22,0.1333,1,1,3,2
0.3226,0.975,1,1,0,1,1,0.2727,1,0.65,1,0.24,0.35,0,0,2,2
0.3226,0.975,1,0,0,1,1,0.8182,0,0.1,1,0.78,0.6833,1,2,1,0
0.3226,0.975,1,0,0,1,1,1.0,0,0.5,1,0.22,0.1333,1,1,3,0
0.3226,0.975,1,0,0,1,1,0.2727,1,0.65,1,0.24,0.35,0,0,2,0
0.4516,0.55,1,0,1,1,0,0.7273,1,0.35,0,0.44,0.7167,1,1,1,1
0.4516,0.55,1,0,1,1,0,0.0909,0,0.05,1,0.56,0.4833,1,1,2,0
0.4516,0.55,1,0,1,1,0,0.0,2,0.15,0,0.56,0.6,1,1,1,1
0.4516,0.55,1,1,2,1,0,0.7273,1,0.35,0,0.44,0.7167,1,1,1,3
0.4516,0.55,1,1,2,1,0,0.0909,0,0.05,1,0.56,0.4833,1,1,2,2
0.4516,0.55,1,1,2,1,0,0.0,2,0.15,0,0.56,0.6,1,1,1,3
0.4516,0.55,1,0,0,1,0,0.7273,1,0.35,0,0.44,0.7167,1,1,1,1
0.4516,0.55,1,0,0,1,0,0.0909,0,0.05,1,0.56,0.4833,1,1,2,0
0.4516,0.55,1,0,0,1,0,0.0,2,0.15,0,0.56,0.6,1,1,1,1
0.4516,0.55,0,0,1,1,0,0.7273,1,0.35,0,0.44,0.7167,1,1,1,1
0.4516,0.55,0,0,1,1,0,0.0909,0,0.05,1,0.56,0.4833,1,1,2,0
0.4516,0.55,0,0,1,1,0,0.0,2,0.15,0,0.56,0.6,1,1,1,1
0.4516,0.55,1,1,0,1,0,0.7273,1,0.35,0,0.44,0.7167,1,1,1,3
0.4516,0.55,1,1,0,1,0,0.0909,0,0.05,1,0.56,0.4833,1,1,2,2
0.4516,0.55,1,1,0,1,0,0.0,2,0.15,0,0.56,0.6,1,1,1,3
0.4516,0.55,2,0,1,1,0,0.7273,1,0.35,0,0.44,0.7167,1,1,1,1
0.4516,0.55,2,0,1,1,0,0.0909,0,0.05,1,0.56,0.4833,1,1,2,0
0.4516,0.55,2,0,1,1,0,0.0,2,0.15,0,0.56,0.6,1,1,1,1
0.129,0.05,2,1,0,1,0,0.9091,1,0.0,1,0.1,0.5667,1,1,1,2
0.129,0.05,2,1,0,1,0,0.0,0,0.35,0,0.58,0.45,1,2,2,3
0.1613,0.175,1,0,1,0,1,0.5455,0,0.85,0,0.92,0.9667,0,2,0,1
0.1613,0.175,1,0,1,0,1,0.5455,0,0.45,1,0.56,0.55,0,2,1,0
0.1613,0.175,1,1,1,1,1,0.5455,0,0.85,0,0.92,0.9667,0,2,0,3
0.1613,0.175,1,1,1,1,1,0.5455,0,0.45,1,0.56,0.55,0,2,1,2
0.3226,0.15,1,0,1,1,0,0.7273,0,0.25,1,0.84,0.3833,1,0,2,0
0.3226,0.15,1,0,1,1,0,0.8182,0,0.95,1,0.48,0.1333,1,2,3,0
0.3226,0.15,1,0,1,1,0,0.0,0,0.0,0,0.46,0.25,0,2,2,1
0.3226,0.15,2,1,2,1,0,0.7273,0,0.25,1,0.84,0.3833,1,0,2,2
0.3226,0.15,2,1,2,1,0,0.8182,0,0.95,1,0.48,0.1333,1,2,3,2
0.3226,0.15,2,1,2,1,0,0.0,0,0.0,0,0.46,0.25,0,2,2,3
0.3226,0.15,1,0,0,1,0,0.7273,0,0.25,1,0.84,0.3833,1,0,2,0
0.3226,0.15,1,0,0,1,0,0.8182,0,0.95,1,0.48,0.1333,1,2,3,0
0.3226,0.15,1,0,0,1,0,0.0,0,0.0,0,0.46,0.25,0,2,2,1
0.6452,0.975,0,0,0,1,0,0.8182,1,0.9,1,0.08,0.6,0,1,1,0
0.6452,0.975,0,0,0,1,0,0.0909,2,0.0,1,0.22,0.5667,1,1,1,0
0.6452,0.975,0,0,0,1,0,0.6364,2,0.45,0,0.1,0.8833,1,0,0,1
0.6452,0.975,0,0,0,1,0,0.8182,2,0.35,0,0.74,0.8333,1,2,0,1
0.6452,0.975,2,0,0,0,0,0.8182,1,0.9,1,0.08,0.6,0,1,1,0
0.6452,0.975,2,0,0,0,0,0.0909,2,0.0,1,0.22,0.5667,1,1,1,0
0.6452,0.975,2,0,0,0,0,0.6364,2,0.45,0,0.1,0.8833,1,0,0,1
0.6452,0.975,2,0,0,0,0,0.8182,2,0.35,0,0.74,0.8333,1,2,0,1
0.6452,0.975,1,1,1,1,0,0.8182,1,0.9,1,0.08,0.6,0,1,1,2
0.6452,0.975,1,1,1,1,0,0.0909,2,0.0,1,0.22,0.5667,1,1,1,2
0.6452,0.975,1,1,1,1,0,0.6364,2,0.45,0,0.1,0.8833,1,0,0,3
0.6452,0.975,1,1,1,1,0,0.8182,2,0.35,0,0.74,0.8333,1,2,0,3
0.6452,0.975,1,0,1,1,0,0.8182,1,0.9,1,0.08,0.6,0,1,1,0
0.6452,0.975,1,0,1,1,0,0.0909,2,0.0,1,0.22,0.5667,1,1,1,0
0.6452,0.975,1,0,1,1,0,0.6364,2,0.45,0,0.1,0.8833,1,0,0,1
0.6452,0.975,1,0,1,1,0,0.8182,2,0.35,0,0.74,0.8333,1,2,0,1
0.0968,0.6,2,0,1,1,1,0.5455,3,0.6,0,0.2,1.0,0,1,0,1
0.0968,0.6,2,0,1,1,1,0.8182,1,0.95,0,0.6,0.75,1,1,0,1
0.0968,0.6,2,0,1,1,1,0.9091,1,0.2,1,0.94,0.95,0,0,0,0
0.0968,0.6,2,0,1,1,1,0.6364,3,0.45,0,0.36,0.05,1,2,3,1
0.0968,0.6,0,1,0,1,1,0.5455,3,0.6,0,0.2,1.0,0,1,0,3
0.0968,0.6,0,1,0,1,1,0.8182,1,0.95,0,0.6,0.75,1,1,0,3
0.0968,0.6,0,1,0,1,1,0.9091,1,0.2,1,0.94,0.95,0,0,0,2
0.0968,0.6,0,1,0,1,1,0.6364,3,0.45,0,0.36,0.05,1,2,3,3
0.2581,0.15,1,1,1,1,1,0.0909,1,0.8,0,0.92,0.7833,1,2,0,3
0.2581,0.15,1,1,1,1,1,1.0,1,0.5,1,0.9,0.45,1,1,2,2
0.2581,0.15,1,1,1,1,1,0.4545,2,0.0,0,0.2,0.2333,1,0,3,3
0.2581,0.15,1,1,0,1,1,0.0909,1,0.8,0,0.92,0.7833,1,2,0,3
0.2581,0.15,1,1,0,1,1,1.0,1,0.5,1,0.9,0.45,1,1,2,2
0.2581,0.15,1,1,0,1,1,0.4545,2,0.0,0,0.2,0.2333,1,0,3,3
0.2581,0.15,2,0,0,1,1,0.0909,1,0.8,0,0.92,0.7833,1,2,0,1
0.2581,0.15,2,0,0,1,1,1.0,1,0.5,1,0.9,0.45,1,1,2,0
0.2581,0.15,2,0,0,1,1,0.4545,2,0.0,0,0.2,0.2333,1,0,3,1
0.5484,0.775,1,1,0,1,0,0.4545,1,0.85,1,0.36,0.2,0,1,3,2
0.5484,0.775,1,1,0,1,0,0.1818,0,0.55,0,0.28,0.9667,1,1,0,3
0.5484,0.775,0,1,1,1,0,0.4545,1,0.85,1,0.36,0.2,0,1,3,2
0.5484,0.775,0,1,1,1,0,0.1818,0,0.55,0,0.28,0.9667,1,1,0,3
0.5484,0.775,1,1,1,0,0,0.4545,1,0.85,1,0.36,0.2,0,1,3,2
0.5484,0.775,1,1,1,0,0,0.1818,0,0.55,0,0.28,0.9667,1,1,0,3
0.5484,0.775,1,0,0,1,0,0.4545,1,0.85,1,0.36,0.2,0,1,3,0
0.5484,0.775,1,0,0,1,0,0.1818,0,0.55,0,0.28,0.9667,1,1,0,1
0.5484,0.775,1,1,2,1,0,0.4545,1,0.85,1,0.36,0.2,0,1,3,2
0.5484,0.775,1,1,2,1,0,0.1818,0,0.55,0,0.28,0.9667,1,1,0,3
0.5484,0.775,1,0,1,1,0,0.4545,1,0.85,1,0.36,0.2,0,1,3,0
0.5484,0.775,1,0,1,1,0,0.1818,0,0.55,0,0.28,0.9667,1,1,0,1
0.7419,0.225,2,0,0,1,0,0.6364,2,0.9,0,0.54,0.3667,1,1,2,1
0.7419,0.225,1,0,1,1,0,0.6364,2,0.9,0,0.54,0.3667,1,1,2,1
0.7419,0.225,1,0,2,1,0,0.6364,2,0.9,0,0.54,0.3667,1,1,2,1
0.8387,0.7,0,0,1,1,1,0.2727,3,0.75,0,0.48,0.45,1,2,2,1
0.8387,0.7,0,0,1,1,1,0.7273,1,0.2,0,1.0,0.2167,1,0,3,1
0.8387,0.7,0,0,1,1,1,0.6364,2,0.3,1,0.76,0.9667,1,1,0,0
0.8387,0.7,1,1,0,1,1,0.2727,3,0.75,0,0.48,0.45,1,2,2,3
0.8387,0.7,1,1,0,1,1,0.7273,1,0.2,0,1.0,0.2167,1,0,3,3
0.8387,0.7,1,1,0,1,1,0.6364,2,0.3,1,0.76,0.9667,1,1,0,2
0.8387,0.7,2,0,1,1,1,0.2727,3,0.75,0,0.48,0.45,1,2,2,1
0.8387,0.7,2,0,1,1,1,0.7273,1,0.2,0,1.0,0.2167,1,0,3,1
0.8387,0.7,2,0,1,1,1,0.6364,2,0.3,1,0.76,0.9667,1,1,0,0
0.5806,0.325,2,0,1,1,1,0.0909,0,0.85,0,0.72,0.0667,0,1,3,1
0.5806,0.325,2,0,1,1,1,0.5455,2,0.75,0,0.14,0.5833,1,2,1,1
0.5806,0.325,2,0,1,1,1,0.9091,1,0.7,1,0.88,0.9667,1,1,0,0
0.5806,0.325,2,0,1,1,1,0.0909,1,0.6,0,0.58,0.1833,1,1,3,1
0.5806,0.325,1,0,1,1,1,0.0909,0,0.85,0,0.72,0.0667,0,1,3,1
0.5806,0.325,1,0,1,1,1,0.5455,2,0.75,0,0.14,0.5833,1,2,1,1
0.5806,0.325,1,0,1,1,1,0.9091,1,0.7,1,0.88,0.9667,1,1,0,0
0.5806,0.325,1,0,1,1,1,0.0909,1,0.6,0,0.58,0.1833,1,1,3,1
1.0,0.85,1,1,2,1,1,0.1818,1,0.3,0,0.22,0.85,1,2,0,3
0.2258,0.275,1,1,1,1,1,0.1818,1,0.4,0,0.34,0.4167,1,2,2,3
0.2258,0.275,1,1,1,1,1,0.0,0,0.9,0,0.12,0.45,0,1,2,3
0.2258,0.275,1,1,1,1,1,0.0909,0,0.2,1,0.5,0.2667,0,2,2,2
0.2258,0.275,0,0,1,1,1,0.1818,1,0.4,0,0.34,0.4167,1,2,2,1
0.2258,0.275,0,0,1,1,1,0.0,0,0.9,0,0.12,0.45,0,1,2,1
0.2258,0.275,0,0,1,1,1,0.0909,0,0.2,1,0.5,0.2667,0,2,2,0
0.2258,0.275,1,0,1,1,1,0.1818,1,0.4,0,0.34,0.4167,1,2,2,1
0.2258,0.275,1,0,1,1,1,0.0,0,0.9,0,0.12,0.45,0,1,2,1
0.2258,0.275,1,0,1,1,1,0.0909,0,0.2,1,0.5,0.2667,0,2,2,0
0.3871,0.4,0,0,0,1,1,0.5455,3,0.25,1,0.06,0.1167,0,0,3,0
0.3871,0.4,2,1,0,1,1,0.5455,3,0.25,1,0.06,0.1167,0,0,3,2
0.3871,0.4,2,0,1,1,1,0.5455,3,0.25,1,0.06,0.1167,0,0,3,0
0.3871,0.4,1,0,0,0,1,0.5455,3,0.25,1,0.06,0.1167,0,0,3,0
0.3871,0.4,1,0,1,1,1,0.5455,3,0.25,1,0.06,0.1167,0,0,3,0
0.5161,1.0,1,0,1,1,1,0.0909,1,0.05,0,0.66,0.7833,1,1,0,1
0.5161,1.0,1,0,1,1,1,0.4545,0,0.05,1,0.94,0.8167,0,2,0,0
0.5161,1.0,1,0,0,1,1,0.0909,1,0.05,0,0.66,0.7833,1,1,0,1
0.5161,1.0,1,0,0,1,1,0.4545,0,0.05,1,0.94,0.8167,0,2,0,0
0.6452,0.725,2,0,0,1,0,0.4545,3,0.9,1,0.54,0.6333,1,2,1,0
0.6452,0.725,2,0,0,1,0,0.8182,1,0.45,0,0.22,0.8667,0,1,0,1
0.6452,0.725,2,0,0,1,0,0.6364,1,0.7,1,0.26,0.3167,1,1,2,0
0.6452,0.725,0,1,1,1,0,0.4545,3,0.9,1,0.54,0.6333,1,2,1,2
0.6452,0.725,0,1,1,1,0,0.8182,1,0.45,0,0.22,0.8667,0,1,0,3
0.6452,0.725,0,1,1,1,0,0.6364,1,0.7,1,0.26,0.3167,1,1,2,2
0.5484,0.825,1,0,1,1,0,0.4545,3,0.35,1,0.02,0.1833,1,0,3,0
0.5484,0.825,1,0,1,1,0,0.1818,1,0.6,1,0.46,0.6167,1,2,1,0
0.5484,0.825,1,0,1,1,0,0.0909,2,0.2,1,0.86,0.1833,1,1,3,0
0.5484,0.825,1,0,1,1,0,0.5455,3,0.85,1,0.2,0.1667,1,1,3,0
0.5484,0.825,1,0,1,1,0,0.0,2,0.65,1,0.78,0.8167,0,2,0,0
0.5484,0.825,1,1,1,1,0,0.4545,3,0.35,1,0.02,0.1833,1,0,3,2
0.5484,0.825,1,1,1,1,0,0.1818,1,0.6,1,0.46,0.6167,1,2,1,2
0.5484,0.825,1,1,1,1,0,0.0909,2,0.2,1,0.86,0.1833,1,1,3,2
0.5484,0.825,1,1,1,1,0,0.5455,3,0.85,1,0.2,0.1667,1,1,3,2
0.5484,0.825,1,1,1,1,0,0.0,2,0.65,1,0.78,0.8167,0,2,0,2
0.5484,0.825,2,0,0,1,0,0.4545,3,0.35,1,0.02,0.1833,1,0,3,0
0.5484,0.825,2,0,0,1,0,0.1818,1,0.6,1,0.46,0.6167,1,2,1,0
0.5484,0.825,2,0,0,1,0,0.0909,2,0.2,1,0.86,0.1833,1,1,3,0
0.5484,0.825,2,0,0,1,0,0.5455,3,0.85,1,0.2,0.1667,1,1,3,0
0.5484,0.825,2,0,0,1,0,0.0,2,0.65,1,0.78,0.8167,0,2,0,0
0.0,0.25,2,1,1,1,1,0.0909,0,0.1,1,0.34,0.6,1,2,1,2
0.0,0.25,2,1,1,1,1,0.9091,3,0.1,1,0.16,0.7667,1,2,0,2
0.0,0.25,2,1,1,1,1,0.2727,3,0.8,0,0.28,0.65,1,1,1,3
0.0,0.25,2,1,1,1,1,0.3636,2,0.65,1,0.9,0.9833,1,2,0,2
0.0,0.25,2,1,1,1,1,0.9091,3,0.6,0,0.78,0.95,0,1,0,3
0.7742,0.025,1,1,2,1,1,0.5455,1,0.3,1,0.32,0.6,0,2,1,2
0.7742,0.025,1,1,2,1,1,0.0909,2,0.3,1,0.94,0.6333,1,2,1,2
0.7742,0.025,2,0,1,1,1,0.5455,1,0.3,1,0.32,0.6,0,2,1,0
0.7742,0.025,2,0,1,1,1,0.0909,2,0.3,1,0.94,0.6333,1,2,1,0
